t_gene	t_transcript	q_gene	q_transcript	orthology_class
ENSG00000058404	ENST00000258682	reg_9669	ENST00000258682.70	one2one
ENSG00000058404	ENST00000353625	reg_9669	ENST00000353625.70	one2one
ENSG00000058404	ENST00000350811	reg_9669	ENST00000350811.70	one2one
ENSG00000058404	ENST00000395747	reg_9669	ENST00000395747.70	one2one
ENSG00000058404	ENST00000358707	reg_9669	ENST00000358707.70	one2one
ENSG00000058404	ENST00000440254	reg_9669	ENST00000440254.70	one2one
ENSG00000197872	ENST00000381323	reg_7176	ENST00000381323.18	one2one
ENSG00000197872	ENST00000406434	reg_7176	ENST00000406434.18	one2one
ENSG00000129151	ENST00000525090	reg_4592	ENST00000525090.17	one2one
ENSG00000129151	ENST00000529202	reg_4592	ENST00000529202.17	one2one
ENSG00000129151	ENST00000528583	reg_4592	ENST00000528583.17	one2one
ENSG00000129151	ENST00000263182	reg_4592	ENST00000263182.17	one2one
ENSG00000178093	ENST00000585580	reg_12495	ENST00000585580.61	one2one
ENSG00000088247	ENST00000398148	reg_12244	ENST00000398148.61	one2one
ENSG00000088247	ENST00000619396	reg_12244	ENST00000619396.61	one2one
ENSG00000138381	ENST00000260952	reg_14250	ENST00000260952.16	one2one
ENSG00000170260	ENST00000335870	reg_9713	ENST00000335870.8	one2one
ENSG00000231192	ENST00000354565	None	None	one2zero
ENSG00000231192	ENST00000641874	None	None	one2zero
ENSG00000262165	ENST00000635921	reg_11474	ENST00000635921.83	one2one
ENSG00000181240	ENST00000321510	reg_12439	ENST00000321510.61	one2one
ENSG00000113905	ENST00000232003	reg_12352	ENST00000232003.3	one2one
ENSG00000233136	ENST00000457736	None	None	one2zero
ENSG00000127580	ENST00000293883	reg_15578	ENST00000293883.43	one2one
ENSG00000127580	ENST00000647644	reg_15578	ENST00000647644.43	one2one
ENSG00000127580	ENST00000248142	reg_15578	ENST00000248142.43	one2one
ENSG00000189362	ENST00000409150	reg_3815	ENST00000409150.16	one2one
ENSG00000143977	ENST00000482975	reg_2484	ENST00000482975.21	one2one
ENSG00000143977	ENST00000413456	reg_2484	ENST00000413456.21	one2one
ENSG00000143977	ENST00000438261	reg_2484	ENST00000438261.21	one2one
ENSG00000143977	ENST00000454893	reg_2484	ENST00000454893.21	one2one
ENSG00000143977	ENST00000272348	reg_2484	ENST00000272348.21	one2one
ENSG00000143977	ENST00000449935	reg_2484	ENST00000449935.21	one2one
ENSG00000168282	ENST00000305386	reg_4889	ENST00000305386.13	one2one
ENSG00000079215	ENST00000613445	reg_7323	ENST00000613445.4	one2one
ENSG00000079215	ENST00000265113	reg_7323	ENST00000265113.4	one2one
ENSG00000079215	ENST00000381918	reg_7323	ENST00000381918.4	one2one
ENSG00000100865	ENST00000536961	reg_9084	ENST00000536961.13	one2one
ENSG00000100865	ENST00000216756	reg_9084	ENST00000216756.13	one2one
ENSG00000138756	ENST00000335016	reg_8590	ENST00000335016.11	one2one
ENSG00000170684	ENST00000622376	reg_2421	ENST00000622376.48	one2one
ENSG00000170684	ENST00000303809	reg_2421	ENST00000303809.48	one2one
ENSG00000126226	ENST00000375479	reg_16518	ENST00000375479.9	one2one
ENSG00000126226	ENST00000375459	reg_16518	ENST00000375459.9	one2one
ENSG00000126226	ENST00000246505	reg_16518	ENST00000246505.9	one2one
ENSG00000126226	ENST00000375477	reg_16518	ENST00000375477.9	one2one
ENSG00000126226	ENST00000337344	reg_16518	ENST00000337344.9	one2one
ENSG00000126226	ENST00000375457	reg_16518	ENST00000375457.9	one2one
ENSG00000126226	ENST00000622406	reg_16518	ENST00000622406.9	one2one
ENSG00000022840	ENST00000325954	reg_13204	ENST00000325954.58	many2one
ENSG00000022840	ENST00000413266	reg_13204	ENST00000413266.58	many2one
ENSG00000288623	ENST00000675818	reg_13204	ENST00000675818.58	many2one
ENSG00000069424	ENST00000378092	reg_902	ENST00000378092.1	one2one
ENSG00000069424	ENST00000378083	reg_902	ENST00000378083.1	one2one
ENSG00000069424	ENST00000666163	reg_902	ENST00000666163.1	one2one
ENSG00000069424	ENST00000341524	reg_902	ENST00000341524.1	one2one
ENSG00000069424	ENST00000458166	reg_902	ENST00000458166.1	one2one
ENSG00000069424	ENST00000653262	reg_902	ENST00000653262.1	one2one
ENSG00000069424	ENST00000662363	reg_902	ENST00000662363.1	one2one
ENSG00000069424	ENST00000668559	reg_902	ENST00000668559.1	one2one
ENSG00000069424	ENST00000428161	reg_902	ENST00000428161.1	one2one
ENSG00000069424	ENST00000671676	reg_902	ENST00000671676.1	one2one
ENSG00000069424	ENST00000164247	reg_902	ENST00000164247.1	one2one
ENSG00000069424	ENST00000378097	reg_902	ENST00000378097.1	one2one
ENSG00000069424	ENST00000669250	reg_902	ENST00000669250.1	one2one
ENSG00000069424	ENST00000352527	reg_902	ENST00000352527.1	one2one
ENSG00000069424	ENST00000602612	reg_902	ENST00000602612.1	one2one
ENSG00000088280	ENST00000437606	reg_10355	ENST00000437606.1	one2one
ENSG00000088280	ENST00000336689	reg_10355	ENST00000336689.1	one2one
ENSG00000175985	ENST00000322564	reg_4963	ENST00000322564.13	one2one
ENSG00000100359	ENST00000248929	reg_1864	ENST00000248929.51	one2one
ENSG00000109906	ENST00000335953	reg_4755	ENST00000335953.27	one2one
ENSG00000109906	ENST00000392996	reg_4755	ENST00000392996.27	one2one
ENSG00000101236	ENST00000358395	reg_17115	ENST00000358395.65	one2many
ENSG00000101236	ENST00000358395	reg_2502	ENST00000358395.35	one2many
ENSG00000101236	ENST00000545616	reg_2502	ENST00000545616.35	one2many
ENSG00000101236	ENST00000545616	reg_17115	ENST00000545616.65	one2many
ENSG00000101236	ENST00000432261	reg_17115	ENST00000432261.65	one2many
ENSG00000101236	ENST00000432261	reg_2502	ENST00000432261.35	one2many
ENSG00000101236	ENST00000336095	reg_2502	ENST00000336095.35	one2many
ENSG00000101236	ENST00000336095	reg_17115	ENST00000336095.65	one2many
ENSG00000099330	ENST00000215061	reg_432	ENST00000215061.61	one2one
ENSG00000099330	ENST00000597836	reg_432	ENST00000597836.61	one2one
ENSG00000054356	ENST00000295718	reg_3547	ENST00000295718.16	one2one
ENSG00000054356	ENST00000423636	reg_3547	ENST00000423636.16	one2one
ENSG00000054356	ENST00000409251	reg_3547	ENST00000409251.16	one2one
ENSG00000113460	ENST00000336767	reg_7396	ENST00000336767.4	one2one
ENSG00000204385	ENST00000644409	reg_15986	ENST00000644409.6	one2one
ENSG00000204385	ENST00000375562	reg_15986	ENST00000375562.6	one2one
ENSG00000204385	ENST00000544672	reg_15986	ENST00000544672.6	one2one
ENSG00000204385	ENST00000229729	reg_15986	ENST00000229729.6	one2one
ENSG00000122224	ENST00000368037	reg_17429	ENST00000368037.36	one2one
ENSG00000122224	ENST00000263285	reg_17429	ENST00000263285.36	one2one
ENSG00000122224	ENST00000392203	reg_17429	ENST00000392203.36	one2one
ENSG00000185038	ENST00000389758	reg_14441	ENST00000389758.16	one2one
ENSG00000185038	ENST00000610772	reg_14441	ENST00000610772.16	one2one
ENSG00000134291	ENST00000429772	reg_13738	ENST00000429772.22	one2one
ENSG00000134291	ENST00000256686	reg_13738	ENST00000256686.22	one2one
ENSG00000134291	ENST00000550552	reg_13738	ENST00000550552.22	one2one
ENSG00000134291	ENST00000449758	reg_13738	ENST00000449758.22	one2one
ENSG00000134291	ENST00000552561	reg_13738	ENST00000552561.22	one2one
ENSG00000089558	ENST00000264661	reg_6575	ENST00000264661.24	one2one
ENSG00000089558	ENST00000607371	reg_6575	ENST00000607371.24	one2one
ENSG00000167371	ENST00000636619	reg_15779	ENST00000636619.167	one2one
ENSG00000167371	ENST00000300797	reg_15779	ENST00000300797.167	one2one
ENSG00000167371	ENST00000647876	reg_15779	ENST00000647876.167	one2one
ENSG00000167371	ENST00000572820	reg_15779	ENST00000572820.167	one2one
ENSG00000167371	ENST00000358758	reg_15779	ENST00000358758.167	one2one
ENSG00000167371	ENST00000637064	reg_15779	ENST00000637064.167	one2one
ENSG00000167371	ENST00000637403	reg_15779	ENST00000637403.167	one2one
ENSG00000167371	ENST00000567659	reg_15779	ENST00000567659.167	one2one
ENSG00000163082	ENST00000321276	reg_14521	ENST00000321276.16	one2one
ENSG00000164935	ENST00000297581	reg_14483	ENST00000297581.5	one2one
ENSG00000183060	ENST00000545021	reg_18067	ENST00000545021.11140	one2many
ENSG00000183060	ENST00000545021	reg_18066	ENST00000545021.11060	one2many
ENSG00000183060	ENST00000409796	reg_18067	ENST00000409796.11140	one2many
ENSG00000183060	ENST00000409796	reg_18066	ENST00000409796.11060	one2many
ENSG00000183060	ENST00000344791	reg_18067	ENST00000344791.11140	one2many
ENSG00000183060	ENST00000344791	reg_18066	ENST00000344791.11060	one2many
ENSG00000183060	ENST00000344791	reg_9105	ENST00000344791.53	one2many
ENSG00000108518	ENST00000225655	reg_11449	ENST00000225655.83	one2one
ENSG00000090447	ENST00000204517	reg_15799	ENST00000204517.43	one2one
ENSG00000273976	ENST00000614055	None	None	one2zero
ENSG00000078579	ENST00000180166	reg_14095	ENST00000180166.42	one2one
ENSG00000189403	ENST00000341423	reg_16493	ENST00000341423.9	one2one
ENSG00000189403	ENST00000405805	reg_16493	ENST00000405805.9	one2one
ENSG00000189403	ENST00000339872	reg_16493	ENST00000339872.9	one2one
ENSG00000189403	ENST00000399494	reg_16493	ENST00000399494.9	one2one
ENSG00000275832	ENST00000620417	reg_11373	ENST00000620417.24	one2one
ENSG00000275832	ENST00000622683	reg_11373	ENST00000622683.24	one2one
ENSG00000280789	ENST00000320330	reg_15767	ENST00000320330.167	one2one
ENSG00000171812	ENST00000397799	reg_10295	ENST00000397799.1	one2one
ENSG00000171812	ENST00000481785	reg_10295	ENST00000481785.1	one2one
ENSG00000171812	ENST00000303143	reg_10295	ENST00000303143.1	one2one
ENSG00000261857	ENST00000263369	reg_10859	ENST00000263369.48	one2one
ENSG00000261857	ENST00000597784	reg_10859	ENST00000597784.48	one2one
ENSG00000261857	ENST00000594436	reg_10859	ENST00000594436.48	one2one
ENSG00000121966	ENST00000241393	reg_14299	ENST00000241393.39	one2one
ENSG00000121966	ENST00000409817	reg_14299	ENST00000409817.39	one2one
ENSG00000198342	ENST00000438182	None	None	one2zero
ENSG00000198342	ENST00000242804	None	None	one2zero
ENSG00000198342	ENST00000545749	None	None	one2zero
ENSG00000162728	ENST00000368088	reg_17415	ENST00000368088.36	one2one
ENSG00000178537	ENST00000319017	reg_12045	ENST00000319017.19	one2one
ENSG00000152942	ENST00000380774	reg_7412	ENST00000380774.4	one2one
ENSG00000152942	ENST00000616683	reg_7412	ENST00000616683.4	one2one
ENSG00000152942	ENST00000345306	reg_7412	ENST00000345306.4	one2one
ENSG00000152942	ENST00000354312	reg_7412	ENST00000354312.4	one2one
ENSG00000152942	ENST00000305138	reg_7412	ENST00000305138.4	one2one
ENSG00000152942	ENST00000354868	reg_7412	ENST00000354868.4	one2one
ENSG00000152942	ENST00000361732	reg_7412	ENST00000361732.4	one2one
ENSG00000152942	ENST00000282891	reg_7412	ENST00000282891.4	one2one
ENSG00000152942	ENST00000509734	reg_7412	ENST00000509734.4	one2one
ENSG00000121289	ENST00000305768	reg_2400	ENST00000305768.48	one2one
ENSG00000121289	ENST00000590597	reg_2400	ENST00000590597.48	one2one
ENSG00000150782	ENST00000524595	reg_8268	ENST00000524595.27	one2one
ENSG00000150782	ENST00000528832	reg_8268	ENST00000528832.27	one2one
ENSG00000150782	ENST00000280357	reg_8268	ENST00000280357.27	one2one
ENSG00000196542	ENST00000497137	reg_385	ENST00000497137.3	one2one
ENSG00000196542	ENST00000620149	reg_385	ENST00000620149.3	one2one
ENSG00000196542	ENST00000359175	reg_385	ENST00000359175.3	one2one
ENSG00000184698	ENST00000642046	reg_3895	ENST00000642046.17	one2one
ENSG00000184698	ENST00000328611	reg_3895	ENST00000328611.17	one2one
ENSG00000167280	ENST00000579016	reg_11596	ENST00000579016.24	one2one
ENSG00000162971	ENST00000354611	reg_3773	ENST00000354611.16	one2one
ENSG00000122515	ENST00000441627	reg_15113	ENST00000441627.70	one2one
ENSG00000122515	ENST00000433667	reg_15113	ENST00000433667.70	one2one
ENSG00000122515	ENST00000309315	reg_15113	ENST00000309315.70	one2one
ENSG00000122515	ENST00000413916	reg_15113	ENST00000413916.70	one2one
ENSG00000122515	ENST00000615423	reg_15113	ENST00000615423.70	one2one
ENSG00000122515	ENST00000265346	reg_15113	ENST00000265346.70	one2one
ENSG00000164362	ENST00000334602	reg_16812	ENST00000334602.4	one2one
ENSG00000164362	ENST00000310581	reg_16812	ENST00000310581.4	one2one
ENSG00000132359	ENST00000637138	reg_6482	ENST00000637138.83	one2one
ENSG00000132359	ENST00000254695	reg_6482	ENST00000254695.83	one2one
ENSG00000132359	ENST00000542807	reg_6482	ENST00000542807.83	one2one
ENSG00000132359	ENST00000540393	reg_6482	ENST00000540393.83	one2one
ENSG00000132359	ENST00000366401	reg_6482	ENST00000366401.83	one2one
ENSG00000105486	ENST00000263274	reg_2186	ENST00000263274.48	one2one
ENSG00000105486	ENST00000613670	reg_2186	ENST00000613670.48	one2one
ENSG00000105486	ENST00000427526	reg_2186	ENST00000427526.48	one2one
ENSG00000105486	ENST00000536218	reg_2186	ENST00000536218.48	one2one
ENSG00000146007	ENST00000274712	reg_7380	ENST00000274712.41	one2one
ENSG00000170011	ENST00000396217	reg_11615	ENST00000396217.34	one2one
ENSG00000170011	ENST00000425621	reg_11615	ENST00000425621.34	one2one
ENSG00000170011	ENST00000302541	reg_11615	ENST00000302541.34	one2one
ENSG00000170011	ENST00000444716	reg_11615	ENST00000444716.34	one2one
ENSG00000136573	ENST00000259089	reg_4129	ENST00000259089.96	one2one
ENSG00000136573	ENST00000529894	reg_4129	ENST00000529894.96	one2one
ENSG00000136573	ENST00000645242	reg_4129	ENST00000645242.96	one2one
ENSG00000233198	ENST00000445101	reg_3303	ENST00000445101.10	one2one
ENSG00000152413	ENST00000334082	reg_16990	ENST00000334082.4	one2one
ENSG00000101457	ENST00000372622	reg_2978	ENST00000372622.30	one2one
ENSG00000024862	ENST00000332797	reg_5786	ENST00000332797.26	one2one
ENSG00000024862	ENST00000617445	reg_5786	ENST00000617445.26	one2one
ENSG00000024862	ENST00000611852	reg_5786	ENST00000611852.26	one2one
ENSG00000137474	ENST00000458637	reg_7742	ENST00000458637.31	one2one
ENSG00000137474	ENST00000409709	reg_7742	ENST00000409709.31	one2one
ENSG00000137474	ENST00000409619	reg_7742	ENST00000409619.31	one2one
ENSG00000186854	ENST00000409520	reg_2986	ENST00000409520.21	one2one
ENSG00000186854	ENST00000335459	reg_2986	ENST00000335459.21	one2one
ENSG00000112759	ENST00000652453	reg_15880	ENST00000652453.25	one2one
ENSG00000112759	ENST00000393844	reg_15880	ENST00000393844.25	one2one
ENSG00000112759	ENST00000371755	reg_15880	ENST00000371755.25	one2one
ENSG00000112759	ENST00000371724	reg_15880	ENST00000371724.25	one2one
ENSG00000112759	ENST00000371708	reg_15880	ENST00000371708.25	one2one
ENSG00000112759	ENST00000652680	reg_15880	ENST00000652680.25	one2one
ENSG00000112759	ENST00000651428	reg_15880	ENST00000651428.25	one2one
ENSG00000112759	ENST00000371713	reg_15880	ENST00000371713.25	one2one
ENSG00000183305	ENST00000331220	None	None	one2zero
ENSG00000183305	ENST00000370293	None	None	one2zero
ENSG00000186577	ENST00000394990	reg_15930	ENST00000394990.6	one2one
ENSG00000186577	ENST00000468145	reg_15930	ENST00000468145.6	one2one
ENSG00000186577	ENST00000476320	reg_15930	ENST00000476320.6	one2one
ENSG00000186577	ENST00000481533	reg_15930	ENST00000481533.6	one2one
ENSG00000186577	ENST00000636500	reg_15930	ENST00000636500.6	one2one
ENSG00000148482	ENST00000377369	reg_1539	ENST00000377369.47	one2one
ENSG00000148482	ENST00000377371	reg_1539	ENST00000377371.47	one2one
ENSG00000148482	ENST00000539911	reg_1539	ENST00000539911.47	one2one
ENSG00000148482	ENST00000377374	reg_1539	ENST00000377374.47	one2one
ENSG00000148843	ENST00000369797	reg_15451	ENST00000369797.7	one2one
ENSG00000148843	ENST00000649849	reg_15451	ENST00000649849.7	one2one
ENSG00000168394	ENST00000354258	reg_15889	ENST00000354258.6	one2one
ENSG00000137040	ENST00000259569	reg_13122	ENST00000259569.10	one2one
ENSG00000262152	ENST00000573315	reg_9295	ENST00000573315.43	one2one
ENSG00000133636	ENST00000256010	reg_1683	ENST00000256010.12	one2one
ENSG00000178150	ENST00000595607	reg_10614	ENST00000595607.48	one2one
ENSG00000178150	ENST00000315849	reg_10614	ENST00000315849.48	one2one
ENSG00000178150	ENST00000600687	reg_10614	ENST00000600687.48	one2one
ENSG00000028116	ENST00000440705	reg_6900	ENST00000440705.21	one2one
ENSG00000028116	ENST00000417641	reg_6900	ENST00000417641.21	one2one
ENSG00000028116	ENST00000412104	reg_6900	ENST00000412104.21	one2one
ENSG00000028116	ENST00000340157	reg_6900	ENST00000340157.21	one2one
ENSG00000028116	ENST00000435505	reg_6900	ENST00000435505.21	one2one
ENSG00000028116	ENST00000648897	reg_6900	ENST00000648897.21	one2one
ENSG00000154678	ENST00000396191	reg_15007	ENST00000396191.8	one2one
ENSG00000154678	ENST00000321453	reg_15007	ENST00000321453.8	one2one
ENSG00000154678	ENST00000396193	reg_15007	ENST00000396193.8	one2one
ENSG00000154678	ENST00000396184	reg_15007	ENST00000396184.8	one2one
ENSG00000154678	ENST00000396182	reg_15007	ENST00000396182.8	one2one
ENSG00000143228	ENST00000524800	reg_17473	ENST00000524800.36	one2one
ENSG00000143228	ENST00000367900	reg_17473	ENST00000367900.36	one2one
ENSG00000143228	ENST00000271452	reg_17473	ENST00000271452.36	one2one
ENSG00000119919	ENST00000344586	reg_15396	ENST00000344586.7	one2one
ENSG00000119919	ENST00000622383	reg_15396	ENST00000622383.7	one2one
ENSG00000073464	ENST00000380829	reg_5524	ENST00000380829.2	one2one
ENSG00000073464	ENST00000674669	reg_5524	ENST00000674669.2	one2one
ENSG00000073464	ENST00000421085	reg_5524	ENST00000421085.2	one2one
ENSG00000073464	ENST00000380833	reg_5524	ENST00000380833.2	one2one
ENSG00000065029	ENST00000339411	reg_6150	ENST00000339411.6	one2one
ENSG00000065029	ENST00000373953	reg_6150	ENST00000373953.6	one2one
ENSG00000212901	ENST00000391588	reg_6723	ENST00000391588.24	one2one
ENSG00000134444	ENST00000644646	reg_13427	ENST00000644646.14	one2one
ENSG00000134444	ENST00000398130	reg_13427	ENST00000398130.14	one2one
ENSG00000134444	ENST00000256858	reg_13427	ENST00000256858.14	one2one
ENSG00000008118	ENST00000009105	reg_17318	ENST00000009105.36	one2one
ENSG00000008118	ENST00000361322	reg_17318	ENST00000361322.36	one2one
ENSG00000136802	ENST00000372600	reg_3179	ENST00000372600.10	one2one
ENSG00000136802	ENST00000259324	reg_3179	ENST00000259324.10	one2one
ENSG00000136802	ENST00000372599	reg_3179	ENST00000372599.10	one2one
ENSG00000178127	ENST00000318388	reg_14743	ENST00000318388.54	one2one
ENSG00000178127	ENST00000400033	reg_14743	ENST00000400033.54	one2one
ENSG00000186603	ENST00000334815	reg_1245	ENST00000334815.1	one2one
ENSG00000186943	ENST00000335040	None	None	one2zero
ENSG00000091972	ENST00000473539	reg_12193	ENST00000473539.3	one2one
ENSG00000091972	ENST00000315711	reg_12193	ENST00000315711.3	one2one
ENSG00000049283	ENST00000268933	reg_6584	ENST00000268933.50	one2one
ENSG00000049283	ENST00000537145	reg_6584	ENST00000537145.50	one2one
ENSG00000164822	ENST00000297436	None	None	one2zero
ENSG00000125741	ENST00000263275	reg_2057	ENST00000263275.48	one2one
ENSG00000125741	ENST00000323060	reg_2057	ENST00000323060.48	one2one
ENSG00000143947	ENST00000404735	reg_6972	ENST00000404735.21	one2one
ENSG00000143947	ENST00000402285	reg_6972	ENST00000402285.21	one2one
ENSG00000143947	ENST00000272317	reg_6972	ENST00000272317.21	one2one
ENSG00000134548	ENST00000256969	reg_1705	ENST00000256969.12	one2one
ENSG00000184216	ENST00000393687	reg_17633	ENST00000393687.2	one2one
ENSG00000184216	ENST00000429936	reg_17633	ENST00000429936.2	one2one
ENSG00000184216	ENST00000369980	reg_17633	ENST00000369980.2	one2one
ENSG00000184216	ENST00000369974	reg_17633	ENST00000369974.2	one2one
ENSG00000255181	ENST00000542437	None	None	one2zero
ENSG00000183801	ENST00000530135	reg_4050	ENST00000530135.17	one2one
ENSG00000183801	ENST00000329293	reg_4050	ENST00000329293.17	one2one
ENSG00000140932	ENST00000268595	reg_2448	ENST00000268595.23	one2one
